일시,coat_F,coat_M
2021-04-04,1.96936,2.21238
2021-04-05,1.53172,3.9823
2021-04-06,1.16703,1.76991
2021-04-07,1.96936,0.44247
2021-04-08,1.53172,3.9823
2021-04-09,1.53172,5.30973
2021-04-10,2.55288,3.53982
2021-04-11,2.18818,4.42477
2021-04-12,2.11524,0.88495
2021-04-13,1.53172,4.86725
2021-04-14,2.0423,6.63716
2021-04-15,2.62582,4.86725
2021-04-16,1.96936,0.88495
2021-04-17,2.62582,3.09734
2021-04-18,2.33406,4.42477
2021-04-19,1.31291,3.09734
2021-04-20,1.82348,0.88495
2021-04-21,1.45878,1.32743
2021-04-22,1.53172,0.88495
2021-04-23,2.26112,1.76991
2021-04-24,1.38584,3.53982
2021-04-25,3.50109,3.9823
2021-04-26,1.09409,2.65486
2021-04-27,1.82348,1.32743
2021-04-28,2.33406,2.21238
2021-04-29,1.89642,3.09734
2021-04-30,1.38584,3.53982
2021-05-01,2.77169,2.65486
2021-05-02,1.75054,0.44247
2021-05-03,2.11524,1.32743
2021-05-04,2.18818,2.65486
2021-05-05,2.84463,4.86725
2021-05-06,2.0423,1.76991
2021-05-07,1.75054,0.44247
2021-05-08,2.11524,0.88495
2021-05-09,1.53172,1.76991
2021-05-10,1.75054,5.75221
2021-05-11,1.75054,4.86725
2021-05-12,1.60466,4.42477
2021-05-13,1.23997,2.21238
2021-05-14,1.75054,3.9823
2021-05-15,2.407,3.09734
2021-05-16,2.62582,2.65486
2021-05-17,2.0423,1.76991
2021-05-18,1.75054,2.21238
2021-05-19,2.26112,3.53982
2021-05-20,3.13639,1.32743
2021-05-21,2.99051,3.9823
2021-05-22,3.06345,2.65486
2021-05-23,3.28227,2.21238
2021-05-24,1.23997,4.86725
2021-05-25,2.77169,1.32743
2021-05-26,1.60466,1.32743
2021-05-27,2.33406,3.53982
2021-05-28,2.11524,2.65486
2021-05-29,2.84463,1.32743
2021-05-30,2.18818,3.9823
2021-05-31,1.53172,2.65486
2021-06-01,3.06345,3.9823
2021-06-02,2.18818,3.53982
2021-06-03,3.57403,5.75221
2021-06-04,2.18818,3.9823
2021-06-05,3.42815,2.21238
2021-06-06,3.20933,2.65486
2021-06-07,2.11524,1.76991
2021-06-08,3.50109,1.76991
2021-06-09,2.69876,4.42477
2021-06-10,3.35521,6.19469
2021-06-11,3.20933,4.42477
2021-06-12,4.01167,3.09734
2021-06-13,3.35521,5.30973
2021-06-14,3.71991,2.65486
2021-06-15,4.23048,4.86725
2021-06-16,2.91757,5.75221
2021-06-17,3.50109,3.9823
2021-06-18,2.84463,3.09734
2021-06-19,3.42815,7.52212
2021-06-20,4.37636,7.07964
2021-06-21,2.99051,4.42477
2021-06-22,4.15754,1.76991
2021-06-23,4.74106,6.63716
2021-06-24,5.10576,3.09734
2021-06-25,5.98103,2.21238
2021-06-26,4.52224,4.42477
2021-06-27,5.68927,7.07964
2021-06-28,3.57403,6.19469
2021-06-29,4.37636,2.65486
2021-06-30,4.66812,4.86725
2021-07-01,4.95988,4.86725
2021-07-02,4.74106,6.19469
2021-07-03,5.61633,5.75221
2021-07-04,6.12691,4.42477
2021-07-05,4.30342,7.07964
2021-07-06,5.25164,4.42477
2021-07-07,5.39752,6.19469
2021-07-08,5.76221,6.19469
2021-07-09,4.74106,2.21238
2021-07-10,6.8563,6.19469
2021-07-11,6.92924,10.17699
2021-07-12,5.25164,5.30973
2021-07-13,6.56455,6.19469
2021-07-14,6.12691,6.19469
2021-07-15,5.1787,9.73451
2021-07-16,4.52224,8.40707
2021-07-17,8.31509,7.07964
2021-07-18,6.8563,10.61946
2021-07-19,7.65864,8.84955
2021-07-20,6.19985,5.75221
2021-07-21,7.80452,4.86725
2021-07-22,7.221,5.75221
2021-07-23,6.8563,7.07964
2021-07-24,7.80452,7.07964
2021-07-25,9.19037,5.75221
2021-07-26,6.78336,5.30973
2021-07-27,8.31509,5.75221
2021-07-28,7.14806,9.29203
2021-07-29,8.24215,6.19469
2021-07-30,7.36688,6.63716
2021-07-31,7.73158,9.29203
2021-08-01,7.87746,11.9469
2021-08-02,8.38803,5.75221
2021-08-03,7.65864,6.19469
2021-08-04,6.92924,7.07964
2021-08-05,8.16921,4.86725
2021-08-06,6.41867,7.07964
2021-08-07,7.87746,5.75221
2021-08-08,11.23267,11.9469
2021-08-09,7.87746,8.40707
2021-08-10,8.82567,12.38938
2021-08-11,10.13858,13.71681
2021-08-12,11.15973,9.73451
2021-08-13,10.94091,8.40707
2021-08-14,10.3574,8.40707
2021-08-15,11.30561,15.48672
2021-08-16,11.37855,11.50442
2021-08-17,9.84682,14.15929
2021-08-18,10.3574,19.02654
2021-08-19,9.628,11.9469
2021-08-20,10.7221,11.9469
2021-08-21,12.98322,12.83185
2021-08-22,13.93143,16.37168
2021-08-23,12.98322,14.15929
2021-08-24,11.96207,15.48672
2021-08-25,12.83734,15.04424
2021-08-26,10.79504,11.9469
2021-08-27,10.79504,13.71681
2021-08-28,12.7644,18.58407
2021-08-29,14.22319,11.9469
2021-08-30,13.56673,16.37168
2021-08-31,10.3574,17.69911
2021-09-01,11.59737,11.9469
2021-09-02,12.10795,9.29203
2021-09-03,12.3997,7.9646
2021-09-04,12.10795,6.63716
2021-09-05,12.91028,10.17699
2021-09-06,11.01385,11.50442
2021-09-07,13.4938,11.50442
2021-09-08,11.52443,8.84955
2021-09-09,10.06564,9.73451
2021-09-10,10.94091,7.9646
2021-09-11,10.21152,12.83185
2021-09-12,10.57622,7.9646
2021-09-13,11.88913,15.48672
2021-09-14,10.21152,13.27433
2021-09-15,10.64916,10.61946
2021-09-16,10.7221,9.73451
2021-09-17,10.13858,11.06194
2021-09-18,10.64916,9.73451
2021-09-19,11.74325,13.71681
2021-09-20,12.54558,12.83185
2021-09-21,14.73377,10.61946
2021-09-22,16.70313,15.9292
2021-09-23,13.34792,16.37168
2021-09-24,11.88913,8.40707
2021-09-25,14.36907,10.61946
2021-09-26,15.39022,21.23893
2021-09-27,13.85849,17.69911
2021-09-28,10.94091,14.60176
2021-09-29,14.44201,13.27433
2021-09-30,9.91976,11.06194
2021-10-01,10.79504,10.61946
2021-10-02,13.20204,16.37168
2021-10-03,12.69146,13.27433
2021-10-04,16.70313,11.50442
2021-10-05,15.60904,15.9292
2021-10-06,13.20204,18.14159
2021-10-07,14.00437,24.77876
2021-10-08,12.7644,12.83185
2021-10-09,11.08679,11.9469
2021-10-10,15.60904,16.81415
2021-10-11,26.91466,30.08849
2021-10-12,24.87235,25.66371
2021-10-13,22.97592,25.22123
2021-10-14,28.08169,33.18584
2021-10-15,25.09117,25.22123
2021-10-16,68.63603,68.58407
2021-10-17,100,100
2021-10-18,90.44493,88.49557
2021-10-19,70.45951,67.25663
2021-10-20,73.96061,77.43362
2021-10-21,63.45733,50.88495
2021-10-22,56.67396,46.90265
2021-10-23,55.57986,55.75221
2021-10-24,60.24799,47.34513
2021-10-25,45.14952,43.8053
2021-10-26,39.3873,45.57522
2021-10-27,35.88621,43.36283
2021-10-28,35.74033,31.41592
2021-10-29,30.26987,34.95575
2021-10-30,32.60393,34.07079
2021-10-31,39.97082,38.49557
2021-11-01,34.86506,44.24778
2021-11-02,37.05324,48.67256
2021-11-03,34.86506,41.15044
2021-11-04,33.98978,31.41592
2021-11-05,31.65572,40.70796
2021-11-06,38.36615,34.95575
2021-11-07,47.04595,40.70796
2021-11-08,52.29759,65.04424
2021-11-09,61.05032,80.53097
2021-11-10,69.73012,84.51327
2021-11-11,60.8315,66.37168
2021-11-12,56.52808,73.00884
2021-11-13,54.48577,60.17699
2021-11-14,55.06929,65.9292
2021-11-15,48.28592,48.23008
2021-11-16,45.07658,51.76991
2021-11-17,46.02479,64.15929
2021-11-18,43.76367,47.34513
2021-11-19,34.35448,42.92035
2021-11-20,38.87673,40.26548
2021-11-21,43.83661,54.86725
2021-11-22,52.58935,67.69911
2021-11-23,55.94456,75.22123
2021-11-24,46.02479,67.25663
2021-11-25,44.12837,57.52212
2021-11-26,40.26258,54.86725
2021-11-27,42.30488,72.12389
2021-11-28,47.7024,67.25663
2021-11-29,43.47191,64.60176
2021-11-30,44.27425,65.04424
2021-12-01,48.57768,70.79646
2021-12-02,41.21079,67.25663
2021-12-03,38.36615,51.76991
2021-12-04,42.30488,60.61946
2021-12-05,48.21298,57.07964
2021-12-06,38.07439,56.19469
2021-12-07,35.08388,50.88495
2021-12-08,32.74981,48.23008
2021-12-09,32.23924,46.90265
2021-12-10,32.1663,44.24778
2021-12-11,32.31218,45.13274
2021-12-12,40.26258,54.42477
2021-12-13,32.82275,52.21238
2021-12-14,31.50984,50.88495
2021-12-15,26.9876,48.67256
2021-12-16,24.94529,37.61061
2021-12-17,22.68417,46.90265
2021-12-18,27.06053,43.36283
2021-12-19,32.38512,41.59292
2021-12-20,25.23705,38.49557
2021-12-21,26.69584,47.78761
2021-12-22,23.63238,38.05309
2021-12-23,24.07002,38.05309
2021-12-24,20.78774,30.97345
2021-12-25,22.90299,41.15044
2021-12-26,26.47702,34.51327
2021-12-27,23.70532,50.44247
2021-12-28,21.88183,34.07079
2021-12-29,21.0795,38.49557
2021-12-30,22.17359,34.07079
2021-12-31,15.46316,34.07079
